timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
30th < 2035,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2040,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2040,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-1.124587639588203
30th < 2040,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-51.49546786306352
30th < 2040,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
10th < 2020,East,autoReforming,gas < naturalGas,emission,0.0
20th < 2025,East,autoReforming,gas < naturalGas,emission,0.0
20th < 2030,East,autoReforming,gas < naturalGas,emission,0.0
30th < 2035,East,autoReforming,gas < naturalGas,emission,0.0
10th < 2020,West,autoReforming,gas < naturalGas,emission,0.0
20th < 2025,West,autoReforming,gas < naturalGas,emission,0.0
20th < 2030,West,autoReforming,gas < naturalGas,emission,0.0
30th < 2035,West,autoReforming,gas < naturalGas,emission,0.0
30th < 2040,East,autoReforming,gas < naturalGas,emission,0.0
30th < 2040,West,autoReforming,gas < naturalGas,emission,0.0
10th < 2020,East,methanation,gas < hydrogen,emission,0.0
20th < 2025,East,methanation,gas < hydrogen,emission,0.0
20th < 2030,East,methanation,gas < hydrogen,emission,0.0
30th < 2035,East,methanation,gas < hydrogen,emission,0.0
30th < 2040,East,methanation,gas < hydrogen,emission,-3.7324861520430077
10th < 2020,West,methanation,gas < hydrogen,emission,0.0
20th < 2025,West,methanation,gas < hydrogen,emission,0.0
20th < 2030,West,methanation,gas < hydrogen,emission,0.0
30th < 2035,West,methanation,gas < hydrogen,emission,0.0
30th < 2040,West,methanation,gas < hydrogen,emission,-0.4565403424192515
10th < 2020,East,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2025,East,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2030,East,none,gas < naturalGas < fossilGas,emission,0.0
30th < 2035,East,none,gas < naturalGas < fossilGas,emission,0.11920849935994354
30th < 2040,East,none,gas < naturalGas < fossilGas,emission,0.0
10th < 2020,West,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2025,West,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2030,West,none,gas < naturalGas < fossilGas,emission,0.0
30th < 2035,West,none,gas < naturalGas < fossilGas,emission,0.11920849935994354
30th < 2040,West,none,gas < naturalGas < fossilGas,emission,0.0
10th < 2020,East,none,gas < naturalGas < synthGas,emission,0.0
20th < 2025,East,none,gas < naturalGas < synthGas,emission,0.0
20th < 2030,East,none,gas < naturalGas < synthGas,emission,0.0
30th < 2035,East,none,gas < naturalGas < synthGas,emission,0.0
30th < 2040,East,none,gas < naturalGas < synthGas,emission,0.005214569215371616
10th < 2020,West,none,gas < naturalGas < synthGas,emission,0.0
20th < 2025,West,none,gas < naturalGas < synthGas,emission,0.0
20th < 2030,West,none,gas < naturalGas < synthGas,emission,0.0
30th < 2035,West,none,gas < naturalGas < synthGas,emission,0.0
30th < 2040,West,none,gas < naturalGas < synthGas,emission,0.005214569215371616
10th < 2020,East,coalPlant,coal,emission,15.807101572572742
20th < 2025,East,coalPlant,coal,emission,0.3872400513309603
20th < 2030,East,coalPlant,coal,emission,0.0
10th < 2020,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,8.453415111724905
20th < 2025,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,7.7139104480968115
20th < 2030,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,7.441235962314347
30th < 2035,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,5.138841457082637
30th < 2040,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.008614619604378922
10th < 2020,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,1.3240885822052328
20th < 2025,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,1.2292173119908119
20th < 2030,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,1.169250250691854
30th < 2035,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.8148974307694755
30th < 2040,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.0
10th < 2020,East,gasBoiler,gas < naturalGas,emission,52.03303459479374
20th < 2025,East,gasBoiler,gas < naturalGas,emission,39.367008048981795
20th < 2030,East,gasBoiler,gas < naturalGas,emission,27.31735771652687
30th < 2035,East,gasBoiler,gas < naturalGas,emission,16.33800246616061
30th < 2040,East,gasBoiler,gas < naturalGas,emission,3.202414610901468
10th < 2020,West,gasBoiler,gas < naturalGas,emission,20.771969350639342
20th < 2025,West,gasBoiler,gas < naturalGas,emission,14.501003439227317
20th < 2030,West,gasBoiler,gas < naturalGas,emission,9.205476052595133
30th < 2035,West,gasBoiler,gas < naturalGas,emission,5.013379737338343
30th < 2040,West,gasBoiler,gas < naturalGas,emission,0.967568125525676
10th < 2020,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,93.70644872090783
20th < 2025,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,77.53184145159243
20th < 2030,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,65.24140632115962
30th < 2035,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,28.40394757739606
30th < 2040,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,0.0
10th < 2020,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,121.40124957344057
20th < 2025,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,98.16868842647867
20th < 2030,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,89.62527369671437
30th < 2035,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,44.05251433253178
30th < 2040,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,0.0
10th < 2020,East,none,coal,trdBuy,40.618515738406565
10th < 2020,West,none,coal,trdBuy,0.0
20th < 2025,East,none,coal,trdBuy,0.995066429307946
20th < 2025,West,none,coal,trdBuy,0.0
20th < 2030,East,none,coal,trdBuy,0.0
20th < 2030,West,none,coal,trdBuy,0.0
30th < 2035,East,none,coal,trdBuy,0.0
30th < 2035,West,none,coal,trdBuy,0.0
30th < 2040,East,none,coal,trdBuy,0.0
30th < 2040,West,none,coal,trdBuy,0.0
10th < 2020,East,none,gas < naturalGas < fossilGas,trdBuy,656.1399933081976
10th < 2020,West,none,gas < naturalGas < fossilGas,trdBuy,610.6268404522773
20th < 2025,East,none,gas < naturalGas < fossilGas,trdBuy,530.2670636113661
20th < 2025,West,none,gas < naturalGas < fossilGas,trdBuy,484.6762092667951
20th < 2030,East,none,gas < naturalGas < fossilGas,trdBuy,425.5319148936206
20th < 2030,West,none,gas < naturalGas < fossilGas,trdBuy,425.53191489362325
30th < 2035,East,none,gas < naturalGas < fossilGas,trdBuy,262.9857082409942
30th < 2035,West,none,gas < naturalGas < fossilGas,trdBuy,162.5462066526173
10th < 2020,East,none,gas < hydrogen,trdBuy,0.0
10th < 2020,West,none,gas < hydrogen,trdBuy,0.0
20th < 2025,East,none,gas < hydrogen,trdBuy,0.0
20th < 2025,West,none,gas < hydrogen,trdBuy,0.0
20th < 2030,East,none,gas < hydrogen,trdBuy,0.0
20th < 2030,West,none,gas < hydrogen,trdBuy,0.0
30th < 2035,East,none,gas < hydrogen,trdBuy,0.0
30th < 2035,West,none,gas < hydrogen,trdBuy,0.0
30th < 2040,East,none,gas < hydrogen,trdBuy,0.0
30th < 2040,West,none,gas < hydrogen,trdBuy,0.0
10th < 2020,East,none,electricity,export,-2.67417548205246
20th < 2025,East,none,electricity,export,-4.165317261907456
20th < 2030,East,none,electricity,export,-3.957093106313759
30th < 2035,East,none,electricity,export,-12.503671359081602
30th < 2040,East,none,electricity,export,-10.681671094645035
10th < 2020,West,none,electricity,export,-115.63676281398028
20th < 2025,West,none,electricity,export,-75.61334416686478
20th < 2030,West,none,electricity,export,-79.19884238038527
30th < 2035,West,none,electricity,export,-76.46794163148284
30th < 2040,West,none,electricity,export,-131.9794462328838
10th < 2020,East,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2025,East,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2030,East,none,gas < naturalGas < fossilGas,export,-0.0
30th < 2035,East,none,gas < naturalGas < fossilGas,export,-50.727021004231396
30th < 2040,East,none,gas < naturalGas < fossilGas,export,-0.0
10th < 2020,East,none,gas < naturalGas < synthGas,export,-0.0
20th < 2025,East,none,gas < naturalGas < synthGas,export,-0.0
20th < 2030,East,none,gas < naturalGas < synthGas,export,-0.0
30th < 2035,East,none,gas < naturalGas < synthGas,export,-0.0
30th < 2040,East,none,gas < naturalGas < synthGas,export,-2.218965623562389
10th < 2020,West,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2025,West,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2030,West,none,gas < naturalGas < fossilGas,export,-0.0
30th < 2035,West,none,gas < naturalGas < fossilGas,export,-0.0
30th < 2040,West,none,gas < naturalGas < fossilGas,export,-0.0
10th < 2020,West,none,gas < naturalGas < synthGas,export,-0.0
20th < 2025,West,none,gas < naturalGas < synthGas,export,-0.0
20th < 2030,West,none,gas < naturalGas < synthGas,export,-0.0
30th < 2035,West,none,gas < naturalGas < synthGas,export,-0.0
30th < 2040,West,none,gas < naturalGas < synthGas,export,-0.0
10th < 2020,West,none,electricity,import,2.567208462770363
20th < 2025,West,none,electricity,import,3.9987045714311646
20th < 2030,West,none,electricity,import,3.7988093820612114
30th < 2035,West,none,electricity,import,12.003524504718328
30th < 2040,West,none,electricity,import,10.254404250859237
10th < 2020,East,none,electricity,import,113.32402755771975
20th < 2025,East,none,electricity,import,74.10107728353096
20th < 2030,East,none,electricity,import,77.61486553278203
30th < 2035,East,none,electricity,import,74.9385827988564
30th < 2040,East,none,electricity,import,129.3398573082162
10th < 2020,West,none,gas < naturalGas < fossilGas,import,0.0
20th < 2025,West,none,gas < naturalGas < fossilGas,import,0.0
20th < 2030,West,none,gas < naturalGas < fossilGas,import,0.0
30th < 2035,West,none,gas < naturalGas < fossilGas,import,49.712480584147016
30th < 2040,West,none,gas < naturalGas < fossilGas,import,0.0
10th < 2020,West,none,gas < naturalGas < synthGas,import,0.0
20th < 2025,West,none,gas < naturalGas < synthGas,import,0.0
20th < 2030,West,none,gas < naturalGas < synthGas,import,0.0
30th < 2035,West,none,gas < naturalGas < synthGas,import,0.0
30th < 2040,West,none,gas < naturalGas < synthGas,import,2.174586311091142
10th < 2020,East,none,gas < naturalGas < fossilGas,import,0.0
20th < 2025,East,none,gas < naturalGas < fossilGas,import,0.0
20th < 2030,East,none,gas < naturalGas < fossilGas,import,0.0
30th < 2035,East,none,gas < naturalGas < fossilGas,import,0.0
30th < 2040,East,none,gas < naturalGas < fossilGas,import,0.0
10th < 2020,East,none,gas < naturalGas < synthGas,import,0.0
20th < 2025,East,none,gas < naturalGas < synthGas,import,0.0
20th < 2030,East,none,gas < naturalGas < synthGas,import,0.0
30th < 2035,East,none,gas < naturalGas < synthGas,import,0.0
30th < 2040,East,none,gas < naturalGas < synthGas,import,0.0
10th < 2020,West,hydro,electricity,flhStOut,1436.2306497713766
20th < 2025,West,hydro,electricity,flhStOut,1890.6684617759338
20th < 2030,West,hydro,electricity,flhStOut,2116.4999494274925
30th < 2035,West,hydro,electricity,flhStOut,2157.870904766886
30th < 2040,West,hydro,electricity,flhStOut,1953.5839739803953
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,East,gasStorage,gas,flhStOut,0.0
10th < 2020,West,gasStorage,gas,flhStOut,0.0
20th < 2025,East,gasStorage,gas,flhStOut,0.0
20th < 2025,West,gasStorage,gas,flhStOut,0.0
20th < 2030,East,gasStorage,gas,flhStOut,0.0
20th < 2030,West,gasStorage,gas,flhStOut,0.0
30th < 2035,East,gasStorage,gas,flhStOut,108.14690360159697
30th < 2035,West,gasStorage,gas,flhStOut,273.70877471402673
30th < 2040,East,gasStorage,gas,flhStOut,313.2410335499603
30th < 2040,West,gasStorage,gas,flhStOut,817.8889820580017
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,159.2055164622099
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,169.48077026890542
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,175.30203971333924
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,338.0839459344523
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,316.41627794552795
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,133.78003165539715
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,174.58913884038884
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,189.5262706991379
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,290.47971593832676
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,328.13366382818066
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,89.51351395761394
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,88.52532910498036
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,118.92011523315757
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,178.46720054048424
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,180.568940819341
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,133.99444174102644
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,81.7843501057879
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,109.69327139630015
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,172.6291646204275
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,177.3407156382154
10th < 2020,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
10th < 2020,West,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2025,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2025,West,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2030,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2030,West,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
30th < 2035,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
30th < 2035,West,solar < rooftop < photovoltaic,electricity,flhStOut,0.0
30th < 2040,East,solar < rooftop < photovoltaic,electricity,flhStOut,0.0
30th < 2040,West,solar < rooftop < photovoltaic,electricity,flhStOut,0.0
10th < 2020,East,autoReforming,none,flhConv,NaN
20th < 2025,East,autoReforming,none,flhConv,NaN
20th < 2030,East,autoReforming,none,flhConv,NaN
30th < 2035,East,autoReforming,none,flhConv,NaN
10th < 2020,West,autoReforming,none,flhConv,NaN
20th < 2025,West,autoReforming,none,flhConv,NaN
20th < 2030,West,autoReforming,none,flhConv,NaN
30th < 2035,West,autoReforming,none,flhConv,NaN
30th < 2040,East,autoReforming,none,flhConv,NaN
30th < 2040,West,autoReforming,none,flhConv,NaN
10th < 2020,East,coalPlant,none,flhConv,4054.636121294931
20th < 2025,East,coalPlant,none,flhConv,6366.689887774578
20th < 2030,East,coalPlant,none,flhConv,NaN
10th < 2020,East,heatpump < air,none,flhConv,4228.217851364412
20th < 2025,East,heatpump < air,none,flhConv,4137.655345403182
20th < 2030,East,heatpump < air,none,flhConv,3851.3397219562607
30th < 2035,East,heatpump < air,none,flhConv,3381.0096083273443
30th < 2040,East,heatpump < air,none,flhConv,1833.0243805014006
10th < 2020,West,heatpump < air,none,flhConv,2975.6326420796227
20th < 2025,West,heatpump < air,none,flhConv,2828.1962564390847
20th < 2030,West,heatpump < air,none,flhConv,2520.144093891641
30th < 2035,West,heatpump < air,none,flhConv,1937.7087434959763
30th < 2040,West,heatpump < air,none,flhConv,1019.0194605860731
10th < 2020,East,methanation,none,flhConv,NaN
20th < 2025,East,methanation,none,flhConv,NaN
20th < 2030,East,methanation,none,flhConv,NaN
30th < 2035,East,methanation,none,flhConv,NaN
30th < 2040,East,methanation,none,flhConv,623.9956825441865
10th < 2020,West,methanation,none,flhConv,NaN
20th < 2025,West,methanation,none,flhConv,NaN
20th < 2030,West,methanation,none,flhConv,NaN
30th < 2035,West,methanation,none,flhConv,NaN
30th < 2040,West,methanation,none,flhConv,398.9807489716087
10th < 2020,East < EastNorth,solar < openspace,none,flhConv,897.9199
20th < 2025,East < EastNorth,solar < openspace,none,flhConv,904.3570000000013
20th < 2030,East < EastNorth,solar < openspace,none,flhConv,902.6622000000012
30th < 2035,East < EastNorth,solar < openspace,none,flhConv,903.3894000000013
30th < 2040,East < EastNorth,solar < openspace,none,flhConv,906.2259000000014
10th < 2020,East < EastSouth,solar < openspace,none,flhConv,899.1041000000014
20th < 2025,East < EastSouth,solar < openspace,none,flhConv,788.4484363546139
20th < 2030,East < EastSouth,solar < openspace,none,flhConv,771.9003465244236
30th < 2035,East < EastSouth,solar < openspace,none,flhConv,855.6326678522145
30th < 2040,East < EastSouth,solar < openspace,none,flhConv,862.4291882235697
10th < 2020,West < WestNorth,solar < openspace,none,flhConv,1031.372589794734
20th < 2025,West < WestNorth,solar < openspace,none,flhConv,916.3946357459421
20th < 2030,West < WestNorth,solar < openspace,none,flhConv,879.2138667694855
30th < 2035,West < WestNorth,solar < openspace,none,flhConv,951.9158749925596
30th < 2040,West < WestNorth,solar < openspace,none,flhConv,896.6515696414199
10th < 2020,West < WestSouth,solar < openspace,none,flhConv,1108.5899324270008
20th < 2025,West < WestSouth,solar < openspace,none,flhConv,1096.8159977769253
20th < 2030,West < WestSouth,solar < openspace,none,flhConv,1095.4589773028074
30th < 2035,West < WestSouth,solar < openspace,none,flhConv,1107.0520257430007
30th < 2040,West < WestSouth,solar < openspace,none,flhConv,1101.1099489735816
10th < 2020,East,heatpump < ground < individual,none,flhConv,6217.3637149366405
20th < 2025,East,heatpump < ground < individual,none,flhConv,5973.120380238383
20th < 2030,East,heatpump < ground < individual,none,flhConv,5747.719783294271
30th < 2035,East,heatpump < ground < individual,none,flhConv,5456.087188313919
30th < 2040,East,heatpump < ground < individual,none,flhConv,3961.950949529889
10th < 2020,West,heatpump < ground < individual,none,flhConv,5172.4141733373335
20th < 2025,West,heatpump < ground < individual,none,flhConv,4939.684634028255
20th < 2030,West,heatpump < ground < individual,none,flhConv,4685.524164852811
30th < 2035,West,heatpump < ground < individual,none,flhConv,4428.657435719245
30th < 2040,West,heatpump < ground < individual,none,flhConv,3513.804730464069
20th < 2025,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
20th < 2030,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
30th < 2035,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,4669.481663714036
30th < 2040,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,575.6244779518782
20th < 2025,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
20th < 2030,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
30th < 2035,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,4698.960708953589
30th < 2040,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,2009.9364166772325
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,1595.9190803999993
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,1595.9190804
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,1962.5088737733774
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,1962.5088737733736
10th < 2020,East < EastNorth,wind < offshore,none,flhConv,3242.5750317616203
20th < 2025,East < EastNorth,wind < offshore,none,flhConv,3176.294276603995
20th < 2030,East < EastNorth,wind < offshore,none,flhConv,3127.6510543258178
30th < 2035,East < EastNorth,wind < offshore,none,flhConv,3217.2795603268983
30th < 2040,East < EastNorth,wind < offshore,none,flhConv,3236.922708916
10th < 2020,West < WestNorth,wind < offshore,none,flhConv,2794.570200000007
20th < 2025,West < WestNorth,wind < offshore,none,flhConv,2788.818700000007
20th < 2030,West < WestNorth,wind < offshore,none,flhConv,2789.6392954269213
30th < 2035,West < WestNorth,wind < offshore,none,flhConv,2736.643023385703
30th < 2040,West < WestNorth,wind < offshore,none,flhConv,2726.258400000007
10th < 2020,East,gasPlant < ccgt < CHP,none,flhConv,6657.545126018524
20th < 2025,East,gasPlant < ccgt < CHP,none,flhConv,6075.143149546721
20th < 2030,East,gasPlant < ccgt < CHP,none,flhConv,5860.396485646021
30th < 2035,East,gasPlant < ccgt < CHP,none,flhConv,4047.1298810974226
30th < 2040,East,gasPlant < ccgt < CHP,none,flhConv,58.844445343973504
10th < 2020,West,gasPlant < ccgt < CHP,none,flhConv,6560.788492189372
20th < 2025,West,gasPlant < ccgt < CHP,none,flhConv,6090.706394792598
20th < 2030,West,gasPlant < ccgt < CHP,none,flhConv,5793.5727959019805
30th < 2035,West,gasPlant < ccgt < CHP,none,flhConv,4037.773422381485
30th < 2040,West,gasPlant < ccgt < CHP,none,flhConv,NaN
10th < 2020,East,gasBoiler,none,flhConv,1553.433141322064
20th < 2025,East,gasBoiler,none,flhConv,1385.0532324575083
20th < 2030,East,gasBoiler,none,flhConv,1230.3160812217673
30th < 2035,East,gasBoiler,none,flhConv,1035.128237655755
30th < 2040,East,gasBoiler,none,flhConv,467.38694397409654
10th < 2020,West,gasBoiler,none,flhConv,879.0170233319218
20th < 2025,West,gasBoiler,none,flhConv,766.8243518840711
20th < 2030,West,gasBoiler,none,flhConv,629.0356464184158
30th < 2035,West,gasBoiler,none,flhConv,493.1850025691342
30th < 2040,West,gasBoiler,none,flhConv,240.5018898918709
10th < 2020,East,gasPlant < ocgt < gasFueled,none,flhConv,2913.3959407355865
20th < 2025,East,gasPlant < ocgt < gasFueled,none,flhConv,2431.134475775909
20th < 2030,East,gasPlant < ocgt < gasFueled,none,flhConv,2161.6954889272356
30th < 2035,East,gasPlant < ocgt < gasFueled,none,flhConv,1058.0209105752951
30th < 2040,East,gasPlant < ocgt < gasFueled,none,flhConv,NaN
10th < 2020,West,gasPlant < ocgt < gasFueled,none,flhConv,3573.41596292405
20th < 2025,West,gasPlant < ocgt < gasFueled,none,flhConv,2889.571231886577
20th < 2030,West,gasPlant < ocgt < gasFueled,none,flhConv,2638.097917728043
30th < 2035,West,gasPlant < ocgt < gasFueled,none,flhConv,1748.238307917996
30th < 2040,West,gasPlant < ocgt < gasFueled,none,flhConv,NaN
10th < 2020,East,electrolysis,none,flhConv,NaN
20th < 2025,East,electrolysis,none,flhConv,NaN
20th < 2030,East,electrolysis,none,flhConv,NaN
30th < 2035,East,electrolysis,none,flhConv,2498.5406532828065
30th < 2040,East,electrolysis,none,flhConv,3073.2475964501987
10th < 2020,West,electrolysis,none,flhConv,NaN
20th < 2025,West,electrolysis,none,flhConv,NaN
20th < 2030,West,electrolysis,none,flhConv,NaN
30th < 2035,West,electrolysis,none,flhConv,2117.0851271171887
30th < 2040,West,electrolysis,none,flhConv,2135.745600033938
10th < 2020,East < EastNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2025,East < EastNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2030,East < EastNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2035,East < EastNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2040,East < EastNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
10th < 2020,East < EastSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2025,East < EastSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2030,East < EastSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2035,East < EastSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2040,East < EastSouth,solar < rooftop < photovoltaic,none,flhConv,893.8025270166204
10th < 2020,West < WestNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2025,West < WestNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2030,West < WestNorth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2035,West < WestNorth,solar < rooftop < photovoltaic,none,flhConv,1116.771025124996
30th < 2040,West < WestNorth,solar < rooftop < photovoltaic,none,flhConv,1116.7710251250012
10th < 2020,West < WestSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2025,West < WestSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
20th < 2030,West < WestSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2035,West < WestSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
30th < 2040,West < WestSouth,solar < rooftop < photovoltaic,none,flhConv,NaN
10th < 2020,East,fuelCell,none,flhConv,NaN
20th < 2025,East,fuelCell,none,flhConv,NaN
